instanceID, capacity, shortageCost, simulatedSolutionValue, simulationRuns, milpSolutionValue, milpOptimalityGap, cuts, milpMaxLinearizationError, simulatedLinearizationError,cplexSolutionTimeMs, simplexIterations, exploredNodes,instance,n_items,coeff_of_var
3402fe7526ade6d18946b2a8ea8ded5bd74c58e5a6ec416d13a6a878433bb119,13736.724653952377,10.0, NaN,100000, NaN, NaN,1,0.0, NaN,1404324.0,1,0,P05_UNCORRELATED,500,0.2
ed80694cf21eb3af3551609739c271475ffb3e593e178a5537c43c5cdc6aae4a,16609.75342993476,10.0, NaN,100000, NaN, NaN,1,0.0, NaN,1417817.0,1,0,P05_UNCORRELATED,500,0.2
1e381dd97dd7799ffec5e727c8c44c246567e53a2d5a4dc6f87a234ecffcb43c,19132.71134489918,10.0, NaN,100000, NaN, NaN,1,0.0, NaN,1402439.0,1,0,P05_UNCORRELATED,500,0.2
281f1f5b69ecb426e4f64375ca2ff19d10d2e932dccad7ef6b8d184c41e1863f,20669.894582947145,10.0, NaN,100000, NaN, NaN,1,0.0, NaN,1402613.0,1,0,P05_UNCORRELATED,500,0.2
e61b93981acedabdfed793bbd549cc157e2df86c6690c89179d0b57a86a0ee95,22435.1930755011,10.0, NaN,100000, NaN, NaN,1,0.0, NaN,1418161.0,1,0,P05_UNCORRELATED,500,0.2
83923362b1f789f382e85559452b234e34556d9e37dd3dfe994005b55818b779,112.63131849856067,10.0,563.2039364657753,100000,563.2515577632659,0.0,2,0.0,-0.0084554269612123,14.0,3,0,P05_WEAKLY_CORRELATED,25,0.1
91c8dafed84a1b4a42cfcbb0911a89f3eaa2957fd5705f36c23017b2821b1370,200.6377911389312,10.0,1217.3269658229049,100000,1217.3455721101388,0.0,5,0.0,-0.001528454372273,35.0,6,0,P05_WEAKLY_CORRELATED,25,0.1
3650bccff904b9db6bf888091ca53e88fe7df5439ead41a8697e2f8ee53d7602,278.8633363153005,10.0,1323.890558533204,100000,1323.9156515516995,0.0,4,0.0,-0.0018953997619905,31.0,46,12,P05_WEAKLY_CORRELATED,25,0.1
9b35d85ceef9bfa20f816dfa48046ca616ce81251ee53468c6bf19c2b5e9f9dd,469.97216703269294,10.0,1375.7609374462936,100000,1375.7184625555874,0.0,2,0.0,0.003087374379524,15.0,2,0,P05_WEAKLY_CORRELATED,25,0.1
ce6b2ba5e2dc948477efc967b67acdda612fca687618bb006ab8b6f6cca0fa31,515.9189618187869,10.0,1589.5686044872357,100000,1589.5423989772078,0.0,2,0.0,0.0016485925774903,16.0,2,0,P05_WEAKLY_CORRELATED,25,0.1
